interaction_id,student_id,material_id,timestamp,duration_seconds,score,mastery_level,completed,competency,subject
1240,23,7,2025-10-27,3420,38,0.307,True,Algebra Expressions and Linear Equations,Mathematics
4963,23,49,2025-10-28,2400,17,0.305,True,Electricity DC Circuits and Ohms Law,Physics
3241,23,59,2025-11-13,2880,34,0.291,True,Electromagnetic Induction,Physics
2529,23,8,2025-11-14,2880,32,0.367,True,Algebra Expressions and Linear Equations,Mathematics
555,23,41,2025-11-26,1620,10,0.3,True,Matter States and Properties,Physics
1901,23,46,2025-11-27,3120,9,0.16,True,Thermal Physics and Heat Transfer,Physics
342,23,42,2025-11-30,2940,21,0.271,True,Matter States and Properties,Physics
2713,23,19,2025-12-02,2340,33,0.206,True,Trigonometry Introduction to Ratios,Mathematics
3209,23,21,2025-12-04,2640,27,0.278,True,Statistics Measures of Central Tendency,Mathematics
4886,23,23,2025-12-09,2940,39,0.298,True,Algebra Polynomials and Rational Expressions,Mathematics
4272,23,30,2025-12-10,2400,14,0.249,True,Vectors and Transformations,Mathematics
4090,23,6,2025-12-18,2940,36,0.283,False,Fractions Decimals and Percentages,Mathematics
3157,23,3,2025-12-21,2520,25,0.358,True,Whole Numbers and Number Theory,Mathematics
2550,23,44,2025-12-23,2640,44,0.355,True,Mechanics Work Energy and Power,Physics
3701,23,1,2025-12-25,1920,35,0.249,True,Sets and Venn Diagrams,Mathematics
1757,23,12,2025-12-26,2160,5,0.244,False,Statistics Data Collection and Representation,Mathematics
723,23,53,2025-12-29,4320,15,0.221,True,Kinematics and Projectile Motion,Physics
3407,23,31,2025-12-31,3120,33,0.275,False,Probability and Statistical Distributions,Mathematics
3312,23,12,2026-01-04,2460,36,0.256,True,Statistics Data Collection and Representation,Mathematics
4635,23,12,2026-01-04,1860,51,0.3,True,Statistics Data Collection and Representation,Mathematics
3440,23,18,2026-01-06,3180,40,0.323,True,Geometry Circles Polygons and Constructions,Mathematics
1431,23,33,2026-01-12,2100,47,0.289,False,Physical Quantities and Units,Physics
3830,23,23,2026-01-21,3180,11,0.162,True,Algebra Polynomials and Rational Expressions,Mathematics
3243,23,49,2026-02-25,3240,39,0.325,False,Electricity DC Circuits and Ohms Law,Physics
2967,24,51,2025-09-04,2520,27,0.174,False,Electromagnetism Basic Concepts,Physics
2767,24,29,2025-09-08,3900,12,0.137,True,Introduction to Calculus Differentiation,Mathematics
2081,24,24,2025-09-11,3840,13,0.161,False,Algebra Polynomials and Rational Expressions,Mathematics
803,24,34,2025-09-12,2340,17,0.259,True,Physical Quantities and Units,Physics
4361,24,30,2025-09-17,2520,17,0.196,False,Vectors and Transformations,Mathematics
4165,24,28,2025-09-19,3420,21,0.163,True,Introduction to Calculus Differentiation,Mathematics
3197,24,4,2025-09-30,2640,20,0.247,True,Whole Numbers and Number Theory,Mathematics
472,24,12,2025-10-07,1740,33,0.198,True,Statistics Data Collection and Representation,Mathematics
3926,24,43,2025-10-07,3060,0,0.164,False,Mechanics Work Energy and Power,Physics
2136,24,5,2025-10-09,1980,16,0.18,False,Fractions Decimals and Percentages,Mathematics
3415,24,58,2025-10-14,4080,24,0.197,False,Electromagnetic Induction,Physics
1840,24,28,2025-11-03,4560,15,0.145,True,Introduction to Calculus Differentiation,Mathematics
2187,24,46,2025-12-08,3540,5,0.208,True,Thermal Physics and Heat Transfer,Physics
1614,24,18,2025-12-24,2940,22,0.159,True,Geometry Circles Polygons and Constructions,Mathematics
66,24,19,2026-01-12,3060,0,0.162,False,Trigonometry Introduction to Ratios,Mathematics
102,24,55,2026-01-17,2400,19,0.174,True,Electricity AC Circuits and Electronics,Physics
818,24,10,2026-01-31,2880,8,0.149,True,Geometry Lines Angles and Triangles,Mathematics
2436,24,30,2026-02-06,2700,11,0.12,False,Vectors and Transformations,Mathematics
4502,24,17,2026-02-07,3180,18,0.196,True,Geometry Circles Polygons and Constructions,Mathematics
4367,24,35,2026-02-08,3300,0,0.158,True,Forces and Newtons Laws,Physics
1833,24,9,2026-02-21,4080,7,0.197,True,Geometry Lines Angles and Triangles,Mathematics
3873,24,49,2026-02-22,3240,4,0.212,True,Electricity DC Circuits and Ohms Law,Physics
1265,24,55,2026-02-28,3420,31,0.214,True,Electricity AC Circuits and Electronics,Physics
3179,24,27,2026-02-28,3840,10,0.188,True,Trigonometry Advanced Applications,Mathematics
3849,25,41,2025-09-02,1860,23,0.243,False,Matter States and Properties,Physics
3558,25,39,2025-09-15,2940,32,0.254,False,Light Reflection and Refraction,Physics
417,25,38,2025-09-17,2040,29,0.32,True,Energy Forms and Conservation,Physics
1354,25,22,2025-09-19,2400,25,0.288,False,Numbers Surds and Indices,Mathematics
640,25,1,2025-09-22,2400,41,0.31,True,Sets and Venn Diagrams,Mathematics
999,25,3,2025-09-24,1860,15,0.251,False,Whole Numbers and Number Theory,Mathematics
2857,25,1,2025-09-30,2580,39,0.493,False,Sets and Venn Diagrams,Mathematics
3768,25,13,2025-10-05,2820,41,0.26,True,Algebra Quadratic Equations and Inequalities,Mathematics
2014,25,33,2025-10-11,2460,38,0.328,True,Physical Quantities and Units,Physics
1968,25,60,2025-10-26,2580,28,0.274,True,Optics Interference and Diffraction,Physics
4174,25,36,2025-11-02,2640,41,0.265,False,Forces and Newtons Laws,Physics
4819,25,60,2025-11-11,3780,17,0.306,True,Optics Interference and Diffraction,Physics
3504,25,29,2025-11-20,3720,31,0.283,True,Introduction to Calculus Differentiation,Mathematics
652,25,18,2025-11-30,2100,10,0.279,True,Geometry Circles Polygons and Constructions,Mathematics
2821,25,6,2025-12-01,2760,35,0.334,True,Fractions Decimals and Percentages,Mathematics
2759,25,20,2025-12-15,2700,30,0.402,False,Trigonometry Introduction to Ratios,Mathematics
3220,25,36,2025-12-16,3060,26,0.217,True,Forces and Newtons Laws,Physics
4788,25,55,2025-12-30,2520,32,0.251,True,Electricity AC Circuits and Electronics,Physics
3425,25,3,2026-01-03,3060,12,0.294,False,Whole Numbers and Number Theory,Mathematics
7,25,46,2026-01-09,3600,37,0.269,True,Thermal Physics and Heat Transfer,Physics
2204,25,19,2026-01-11,3480,44,0.343,True,Trigonometry Introduction to Ratios,Mathematics
894,25,29,2026-01-24,3960,23,0.246,False,Introduction to Calculus Differentiation,Mathematics
2499,25,1,2026-01-25,3420,58,0.443,True,Sets and Venn Diagrams,Mathematics
4614,25,56,2026-01-27,2820,0,0.206,True,Atomic Structure and Nuclear Physics,Physics
514,25,56,2026-01-29,4380,22,0.22,True,Atomic Structure and Nuclear Physics,Physics
3791,25,1,2026-01-30,2820,51,0.514,True,Sets and Venn Diagrams,Mathematics
4565,25,6,2026-02-01,1800,49,0.345,False,Fractions Decimals and Percentages,Mathematics
3514,25,57,2026-02-05,3540,30,0.192,True,Atomic Structure and Nuclear Physics,Physics
1638,25,19,2026-02-06,2340,31,0.237,True,Trigonometry Introduction to Ratios,Mathematics
949,25,25,2026-02-13,3480,14,0.32,False,Logarithmic and Exponential Functions,Mathematics
2018,25,7,2026-02-21,2760,30,0.284,True,Algebra Expressions and Linear Equations,Mathematics
2584,26,1,2025-09-06,2640,25,0.221,True,Sets and Venn Diagrams,Mathematics
2593,26,15,2025-09-08,3300,34,0.24,False,Functions and Graphs,Mathematics
3069,26,9,2025-09-13,3840,22,0.191,True,Geometry Lines Angles and Triangles,Mathematics
1040,26,11,2025-09-20,2460,15,0.252,True,Statistics Data Collection and Representation,Mathematics
2182,26,34,2025-09-24,2580,30,0.262,True,Physical Quantities and Units,Physics
1462,26,37,2025-09-27,2100,8,0.306,True,Energy Forms and Conservation,Physics
3833,26,33,2025-09-27,2340,44,0.368,True,Physical Quantities and Units,Physics
267,26,48,2025-10-05,3300,24,0.17,True,Wave Properties Sound and Light,Physics
579,26,51,2025-10-06,3060,15,0.271,True,Electromagnetism Basic Concepts,Physics
4012,26,14,2025-10-14,3660,20,0.148,True,Algebra Quadratic Equations and Inequalities,Mathematics
576,26,39,2025-10-17,2880,13,0.255,True,Light Reflection and Refraction,Physics
1327,26,24,2025-10-25,2160,35,0.343,True,Algebra Polynomials and Rational Expressions,Mathematics
4181,26,28,2025-11-01,3780,38,0.219,True,Introduction to Calculus Differentiation,Mathematics
2651,26,1,2025-11-02,2340,34,0.255,False,Sets and Venn Diagrams,Mathematics
4732,26,2,2025-11-03,3420,30,0.296,False,Sets and Venn Diagrams,Mathematics
3821,26,52,2025-11-06,3840,14,0.211,True,Kinematics and Projectile Motion,Physics
3994,26,9,2025-11-06,3720,28,0.271,False,Geometry Lines Angles and Triangles,Mathematics
2594,26,39,2025-11-11,2880,34,0.334,False,Light Reflection and Refraction,Physics
4062,26,13,2025-11-11,2700,24,0.212,True,Algebra Quadratic Equations and Inequalities,Mathematics
1579,26,34,2025-11-12,2280,4,0.213,True,Physical Quantities and Units,Physics
810,26,23,2025-11-16,3180,16,0.226,False,Algebra Polynomials and Rational Expressions,Mathematics
1252,26,46,2025-11-16,3000,18,0.234,False,Thermal Physics and Heat Transfer,Physics
1315,26,24,2025-11-27,3840,30,0.288,True,Algebra Polynomials and Rational Expressions,Mathematics
4034,26,46,2025-11-27,2460,40,0.36,False,Thermal Physics and Heat Transfer,Physics
2833,26,57,2025-12-03,2400,16,0.228,True,Atomic Structure and Nuclear Physics,Physics
4449,26,19,2025-12-05,3240,20,0.244,False,Trigonometry Introduction to Ratios,Mathematics
29,26,37,2025-12-07,2940,26,0.25,False,Energy Forms and Conservation,Physics
3418,26,24,2025-12-13,3600,38,0.411,False,Algebra Polynomials and Rational Expressions,Mathematics
4242,26,6,2025-12-13,1920,44,0.268,False,Fractions Decimals and Percentages,Mathematics
4225,26,15,2025-12-23,1980,33,0.266,True,Functions and Graphs,Mathematics
1855,26,23,2025-12-24,3960,32,0.372,False,Algebra Polynomials and Rational Expressions,Mathematics
3949,26,32,2025-12-25,3600,33,0.19,True,Probability and Statistical Distributions,Mathematics
3368,26,45,2025-12-30,2880,26,0.255,True,Thermal Physics and Heat Transfer,Physics
3733,26,21,2026-01-01,1980,26,0.262,False,Statistics Measures of Central Tendency,Mathematics
1856,26,6,2026-01-06,2820,17,0.236,True,Fractions Decimals and Percentages,Mathematics
1313,26,4,2026-01-11,2160,32,0.21,True,Whole Numbers and Number Theory,Mathematics
4761,26,56,2026-01-13,4020,40,0.315,False,Atomic Structure and Nuclear Physics,Physics
2763,26,23,2026-01-16,3900,70,0.387,True,Algebra Polynomials and Rational Expressions,Mathematics
1087,26,22,2026-01-17,3000,13,0.204,False,Numbers Surds and Indices,Mathematics
1603,26,4,2026-01-29,2400,24,0.267,True,Whole Numbers and Number Theory,Mathematics
254,26,7,2026-02-03,3840,13,0.227,False,Algebra Expressions and Linear Equations,Mathematics
3746,26,37,2026-02-17,2700,36,0.309,True,Energy Forms and Conservation,Physics
4851,26,4,2026-02-19,1440,30,0.331,True,Whole Numbers and Number Theory,Mathematics
334,26,38,2026-02-27,1740,24,0.277,True,Energy Forms and Conservation,Physics
101,27,27,2025-09-21,4020,17,0.247,True,Trigonometry Advanced Applications,Mathematics
3885,27,20,2025-09-22,2400,22,0.192,False,Trigonometry Introduction to Ratios,Mathematics
2862,27,45,2025-09-28,3300,17,0.226,True,Thermal Physics and Heat Transfer,Physics
992,27,42,2025-10-07,2160,13,0.268,True,Matter States and Properties,Physics
3913,27,4,2025-10-08,1500,55,0.353,True,Whole Numbers and Number Theory,Mathematics
2161,27,46,2025-10-10,3360,37,0.231,True,Thermal Physics and Heat Transfer,Physics
3115,27,33,2025-10-11,2220,22,0.185,True,Physical Quantities and Units,Physics
3884,27,2,2025-10-21,2880,33,0.29,True,Sets and Venn Diagrams,Mathematics
1365,27,16,2025-10-23,2760,29,0.258,True,Functions and Graphs,Mathematics
441,27,14,2025-10-29,2280,15,0.294,True,Algebra Quadratic Equations and Inequalities,Mathematics
1062,27,48,2025-11-02,2520,18,0.249,True,Wave Properties Sound and Light,Physics
3156,27,29,2025-11-03,2760,22,0.219,True,Introduction to Calculus Differentiation,Mathematics
3492,27,31,2025-11-07,2400,6,0.239,True,Probability and Statistical Distributions,Mathematics
4907,27,29,2025-11-07,2580,25,0.225,False,Introduction to Calculus Differentiation,Mathematics
2918,27,48,2025-11-11,2160,54,0.302,False,Wave Properties Sound and Light,Physics
3943,27,28,2025-11-18,2640,33,0.22,True,Introduction to Calculus Differentiation,Mathematics
765,27,43,2025-11-21,3240,18,0.289,True,Mechanics Work Energy and Power,Physics
75,27,36,2025-11-24,3300,17,0.155,True,Forces and Newtons Laws,Physics
2208,27,23,2025-11-29,2580,32,0.4,False,Algebra Polynomials and Rational Expressions,Mathematics
1775,27,21,2025-12-16,2520,22,0.217,True,Statistics Measures of Central Tendency,Mathematics
436,27,40,2025-12-20,3180,31,0.261,True,Light Reflection and Refraction,Physics
4618,27,30,2025-12-23,3840,10,0.219,True,Vectors and Transformations,Mathematics
2281,27,9,2026-01-06,2580,22,0.198,True,Geometry Lines Angles and Triangles,Mathematics
3278,27,12,2026-01-09,3000,32,0.306,True,Statistics Data Collection and Representation,Mathematics
2581,27,26,2026-01-15,3360,37,0.316,False,Logarithmic and Exponential Functions,Mathematics
859,27,47,2026-01-22,2460,16,0.22,True,Wave Properties Sound and Light,Physics
1494,27,24,2026-01-23,3840,30,0.279,True,Algebra Polynomials and Rational Expressions,Mathematics
2453,27,59,2026-01-30,3420,43,0.19,True,Electromagnetic Induction,Physics
1374,27,55,2026-02-03,2940,14,0.181,True,Electricity AC Circuits and Electronics,Physics
284,27,12,2026-02-17,2580,30,0.269,True,Statistics Data Collection and Representation,Mathematics
912,27,3,2026-02-24,2520,38,0.282,True,Whole Numbers and Number Theory,Mathematics
4254,27,60,2026-02-26,2280,42,0.276,True,Optics Interference and Diffraction,Physics
1008,28,5,2025-09-04,3300,23,0.197,True,Fractions Decimals and Percentages,Mathematics
4068,28,34,2025-09-17,2340,13,0.169,True,Physical Quantities and Units,Physics
1355,28,58,2025-09-18,2940,18,0.236,True,Electromagnetic Induction,Physics
4216,28,42,2025-09-22,2700,1,0.154,True,Matter States and Properties,Physics
2609,28,7,2025-10-05,3840,39,0.21,True,Algebra Expressions and Linear Equations,Mathematics
2172,28,18,2025-10-06,2460,38,0.274,True,Geometry Circles Polygons and Constructions,Mathematics
3841,28,17,2025-10-11,3600,26,0.341,True,Geometry Circles Polygons and Constructions,Mathematics
3579,28,44,2025-10-12,2700,7,0.212,True,Mechanics Work Energy and Power,Physics
1356,28,58,2025-10-26,2760,47,0.362,True,Electromagnetic Induction,Physics
958,28,26,2025-10-28,3060,18,0.147,True,Logarithmic and Exponential Functions,Mathematics
1975,28,52,2025-11-02,3660,23,0.21,False,Kinematics and Projectile Motion,Physics
1111,28,19,2025-11-09,2400,21,0.254,True,Trigonometry Introduction to Ratios,Mathematics
1697,28,44,2025-11-10,3180,9,0.151,True,Mechanics Work Energy and Power,Physics
4779,28,30,2025-11-16,4080,13,0.224,True,Vectors and Transformations,Mathematics
2748,28,48,2025-11-25,3600,11,0.173,True,Wave Properties Sound and Light,Physics
3726,28,46,2025-11-27,2460,20,0.154,True,Thermal Physics and Heat Transfer,Physics
4203,28,33,2025-12-05,2640,29,0.206,True,Physical Quantities and Units,Physics
4722,28,40,2025-12-09,3360,19,0.193,True,Light Reflection and Refraction,Physics
4369,28,18,2025-12-11,3420,45,0.352,False,Geometry Circles Polygons and Constructions,Mathematics
1759,28,43,2025-12-21,3840,21,0.167,True,Mechanics Work Energy and Power,Physics
2656,28,35,2025-12-22,2880,2,0.226,True,Forces and Newtons Laws,Physics
3091,28,1,2026-01-03,2940,16,0.181,True,Sets and Venn Diagrams,Mathematics
4249,28,38,2026-01-11,2220,26,0.243,True,Energy Forms and Conservation,Physics
932,28,59,2026-01-28,3120,35,0.176,True,Electromagnetic Induction,Physics
3836,28,30,2026-02-04,3120,0,0.167,False,Vectors and Transformations,Mathematics
2027,28,52,2026-02-13,2760,19,0.179,True,Kinematics and Projectile Motion,Physics
2927,29,39,2025-09-03,2760,53,0.408,True,Light Reflection and Refraction,Physics
3267,29,4,2025-09-07,1440,23,0.307,True,Whole Numbers and Number Theory,Mathematics
2555,29,31,2025-09-14,2460,29,0.246,True,Probability and Statistical Distributions,Mathematics
4025,29,38,2025-09-23,2160,26,0.266,True,Energy Forms and Conservation,Physics
2176,29,45,2025-09-26,2400,19,0.164,False,Thermal Physics and Heat Transfer,Physics
3073,29,30,2025-09-28,3000,32,0.29,True,Vectors and Transformations,Mathematics
1786,29,40,2025-09-30,3000,36,0.344,True,Light Reflection and Refraction,Physics
602,29,42,2025-10-06,2940,27,0.258,True,Matter States and Properties,Physics
3678,29,45,2025-10-08,3120,34,0.216,True,Thermal Physics and Heat Transfer,Physics
964,29,52,2025-10-10,3600,32,0.347,True,Kinematics and Projectile Motion,Physics
716,29,58,2025-10-11,2520,31,0.235,True,Electromagnetic Induction,Physics
1615,29,40,2025-10-13,2340,30,0.238,True,Light Reflection and Refraction,Physics
3450,29,41,2025-10-13,2100,40,0.407,True,Matter States and Properties,Physics
518,29,16,2025-10-14,3720,29,0.177,True,Functions and Graphs,Mathematics
1947,29,54,2025-10-16,3540,12,0.211,True,Electricity AC Circuits and Electronics,Physics
2467,29,53,2025-10-19,4020,23,0.349,True,Kinematics and Projectile Motion,Physics
1013,29,39,2025-10-23,1980,19,0.211,True,Light Reflection and Refraction,Physics
4893,29,54,2025-10-27,3720,35,0.294,True,Electricity AC Circuits and Electronics,Physics
1764,29,39,2025-10-28,2760,30,0.337,True,Light Reflection and Refraction,Physics
2735,29,23,2025-10-30,4200,33,0.305,True,Algebra Polynomials and Rational Expressions,Mathematics
1701,29,44,2025-11-01,2280,6,0.176,True,Mechanics Work Energy and Power,Physics
4551,29,23,2025-11-01,2940,34,0.331,True,Algebra Polynomials and Rational Expressions,Mathematics
560,29,33,2025-11-04,2220,45,0.325,True,Physical Quantities and Units,Physics
3752,29,58,2025-11-07,2580,30,0.256,True,Electromagnetic Induction,Physics
2840,29,41,2025-11-12,2700,48,0.367,True,Matter States and Properties,Physics
3449,29,43,2025-11-17,3300,22,0.21,True,Mechanics Work Energy and Power,Physics
834,29,35,2025-11-23,2400,35,0.274,True,Forces and Newtons Laws,Physics
1096,29,3,2025-11-23,1680,29,0.217,False,Whole Numbers and Number Theory,Mathematics
569,29,33,2025-12-06,1740,59,0.419,True,Physical Quantities and Units,Physics
20,29,41,2025-12-20,2280,24,0.215,True,Matter States and Properties,Physics
1574,29,15,2025-12-21,2520,14,0.221,True,Functions and Graphs,Mathematics
2418,29,2,2025-12-22,3300,31,0.272,True,Sets and Venn Diagrams,Mathematics
4448,29,51,2026-01-07,2400,21,0.27,True,Electromagnetism Basic Concepts,Physics
811,29,14,2026-01-08,2820,24,0.251,True,Algebra Quadratic Equations and Inequalities,Mathematics
858,29,28,2026-01-16,3960,27,0.213,True,Introduction to Calculus Differentiation,Mathematics
4340,29,59,2026-02-03,2580,4,0.243,True,Electromagnetic Induction,Physics
1544,29,43,2026-02-04,2460,35,0.198,True,Mechanics Work Energy and Power,Physics
2173,29,10,2026-02-16,2100,24,0.201,True,Geometry Lines Angles and Triangles,Mathematics
21,29,53,2026-02-18,2700,38,0.25,True,Kinematics and Projectile Motion,Physics
1972,29,39,2026-02-19,2220,28,0.414,True,Light Reflection and Refraction,Physics
559,29,53,2026-02-21,4080,33,0.347,True,Kinematics and Projectile Motion,Physics
2970,29,43,2026-02-22,3120,21,0.183,False,Mechanics Work Energy and Power,Physics
4811,29,5,2026-02-23,3120,35,0.285,True,Fractions Decimals and Percentages,Mathematics
4906,29,11,2026-02-28,1500,24,0.273,True,Statistics Data Collection and Representation,Mathematics
2491,30,38,2025-09-09,2400,21,0.225,True,Energy Forms and Conservation,Physics
590,30,46,2025-09-12,2580,10,0.232,True,Thermal Physics and Heat Transfer,Physics
3829,30,39,2025-09-12,1860,22,0.322,True,Light Reflection and Refraction,Physics
1656,30,3,2025-09-15,2760,29,0.265,True,Whole Numbers and Number Theory,Mathematics
3006,30,53,2025-09-16,3600,25,0.23,True,Kinematics and Projectile Motion,Physics
4490,30,53,2025-09-18,4260,18,0.165,True,Kinematics and Projectile Motion,Physics
2096,30,34,2025-09-20,1500,23,0.229,True,Physical Quantities and Units,Physics
1109,30,11,2025-09-28,1740,27,0.28,True,Statistics Data Collection and Representation,Mathematics
4644,30,39,2025-09-30,3060,40,0.371,True,Light Reflection and Refraction,Physics
4258,30,13,2025-10-03,2460,37,0.265,True,Algebra Quadratic Equations and Inequalities,Mathematics
4552,30,53,2025-10-14,3960,4,0.18,True,Kinematics and Projectile Motion,Physics
4570,30,33,2025-10-28,2460,15,0.203,True,Physical Quantities and Units,Physics
1751,30,31,2025-11-03,2520,12,0.173,True,Probability and Statistical Distributions,Mathematics
3983,30,14,2025-11-05,3300,0,0.133,True,Algebra Quadratic Equations and Inequalities,Mathematics
535,30,42,2025-11-10,2040,26,0.366,True,Matter States and Properties,Physics
3735,30,15,2025-11-16,3060,27,0.202,True,Functions and Graphs,Mathematics
1684,30,42,2025-11-18,1740,46,0.372,True,Matter States and Properties,Physics
2025,30,28,2025-11-18,3960,21,0.259,False,Introduction to Calculus Differentiation,Mathematics
2250,30,51,2025-11-20,2040,17,0.164,True,Electromagnetism Basic Concepts,Physics
3955,30,25,2025-11-23,3060,15,0.259,True,Logarithmic and Exponential Functions,Mathematics
180,30,16,2025-11-27,2520,23,0.203,True,Functions and Graphs,Mathematics
3423,30,17,2025-12-01,3300,0,0.116,False,Geometry Circles Polygons and Constructions,Mathematics
2158,30,7,2025-12-06,3060,37,0.199,True,Algebra Expressions and Linear Equations,Mathematics
1060,30,39,2025-12-11,1860,0,0.302,True,Light Reflection and Refraction,Physics
1155,30,54,2025-12-14,4140,33,0.257,True,Electricity AC Circuits and Electronics,Physics
4491,30,32,2025-12-16,2580,13,0.112,True,Probability and Statistical Distributions,Mathematics
4289,30,36,2025-12-17,3300,10,0.17,True,Forces and Newtons Laws,Physics
1092,30,48,2025-12-21,3720,17,0.158,True,Wave Properties Sound and Light,Physics
216,30,18,2025-12-22,2640,36,0.145,False,Geometry Circles Polygons and Constructions,Mathematics
3284,30,58,2025-12-24,3600,33,0.215,True,Electromagnetic Induction,Physics
423,30,35,2025-12-27,3240,0,0.203,True,Forces and Newtons Laws,Physics
4160,30,58,2026-01-02,4260,0,0.187,True,Electromagnetic Induction,Physics
127,30,42,2026-01-08,2760,4,0.226,True,Matter States and Properties,Physics
3387,30,18,2026-01-08,3120,22,0.143,False,Geometry Circles Polygons and Constructions,Mathematics
2216,30,40,2026-01-10,3180,31,0.276,False,Light Reflection and Refraction,Physics
3205,30,38,2026-01-13,1680,37,0.237,True,Energy Forms and Conservation,Physics
1602,30,59,2026-01-17,2340,4,0.219,True,Electromagnetic Induction,Physics
1933,30,17,2026-01-22,3360,9,0.173,True,Geometry Circles Polygons and Constructions,Mathematics
544,30,49,2026-01-25,3000,0,0.155,True,Electricity DC Circuits and Ohms Law,Physics
1177,30,40,2026-01-26,2280,45,0.328,True,Light Reflection and Refraction,Physics
1953,30,9,2026-01-28,3600,22,0.2,True,Geometry Lines Angles and Triangles,Mathematics
3919,30,10,2026-01-29,3840,44,0.305,True,Geometry Lines Angles and Triangles,Mathematics
1694,30,13,2026-01-31,3780,11,0.153,True,Algebra Quadratic Equations and Inequalities,Mathematics
2306,30,45,2026-02-04,2100,33,0.346,True,Thermal Physics and Heat Transfer,Physics
1873,30,21,2026-02-10,2280,24,0.257,True,Statistics Measures of Central Tendency,Mathematics
2472,30,57,2026-02-11,2400,31,0.265,True,Atomic Structure and Nuclear Physics,Physics
557,30,6,2026-02-13,2700,3,0.243,True,Fractions Decimals and Percentages,Mathematics
1943,30,39,2026-02-13,2220,23,0.345,True,Light Reflection and Refraction,Physics
3650,30,46,2026-02-19,2760,49,0.376,False,Thermal Physics and Heat Transfer,Physics
591,30,22,2026-02-21,2220,13,0.227,True,Numbers Surds and Indices,Mathematics
918,30,23,2026-02-27,3000,26,0.254,True,Algebra Polynomials and Rational Expressions,Mathematics
4083,31,14,2025-09-12,2640,35,0.404,True,Algebra Quadratic Equations and Inequalities,Mathematics
1427,31,21,2025-09-16,1740,45,0.316,True,Statistics Measures of Central Tendency,Mathematics
4067,31,38,2025-09-17,2940,17,0.221,True,Energy Forms and Conservation,Physics
3598,31,39,2025-09-22,2160,34,0.24,True,Light Reflection and Refraction,Physics
2670,31,27,2025-09-24,2820,43,0.347,False,Trigonometry Advanced Applications,Mathematics
2714,31,9,2025-09-24,4260,38,0.365,False,Geometry Lines Angles and Triangles,Mathematics
4864,31,53,2025-09-26,3000,43,0.45,True,Kinematics and Projectile Motion,Physics
1219,31,2,2025-10-05,3720,28,0.324,True,Sets and Venn Diagrams,Mathematics
860,31,27,2025-10-06,3720,17,0.276,True,Trigonometry Advanced Applications,Mathematics
3941,31,24,2025-10-07,2820,14,0.257,True,Algebra Polynomials and Rational Expressions,Mathematics
1458,31,25,2025-10-15,3060,21,0.354,True,Logarithmic and Exponential Functions,Mathematics
2998,31,33,2025-10-18,3000,35,0.305,True,Physical Quantities and Units,Physics
4292,31,9,2025-10-23,3420,52,0.462,True,Geometry Lines Angles and Triangles,Mathematics
138,31,19,2025-11-02,3480,30,0.326,True,Trigonometry Introduction to Ratios,Mathematics
4097,31,59,2025-11-04,2940,36,0.355,False,Electromagnetic Induction,Physics
2402,31,21,2025-11-10,2040,31,0.281,True,Statistics Measures of Central Tendency,Mathematics
1242,31,10,2025-11-13,2340,14,0.235,True,Geometry Lines Angles and Triangles,Mathematics
3731,31,58,2025-11-14,3780,35,0.332,True,Electromagnetic Induction,Physics
3895,31,29,2025-11-17,2820,32,0.293,True,Introduction to Calculus Differentiation,Mathematics
4140,31,41,2025-12-04,2280,21,0.387,True,Matter States and Properties,Physics
4215,31,54,2025-12-05,2280,24,0.208,True,Electricity AC Circuits and Electronics,Physics
4224,31,20,2025-12-07,2400,30,0.382,True,Trigonometry Introduction to Ratios,Mathematics
2460,31,25,2025-12-16,2880,47,0.391,True,Logarithmic and Exponential Functions,Mathematics
4493,31,45,2025-12-20,2280,40,0.308,True,Thermal Physics and Heat Transfer,Physics
2638,31,36,2025-12-22,1920,23,0.26,True,Forces and Newtons Laws,Physics
3306,31,36,2025-12-28,2220,25,0.322,True,Forces and Newtons Laws,Physics
2249,31,24,2026-01-02,2760,26,0.299,False,Algebra Polynomials and Rational Expressions,Mathematics
1342,31,53,2026-01-09,3300,46,0.397,True,Kinematics and Projectile Motion,Physics
462,31,41,2026-01-21,2580,27,0.277,True,Matter States and Properties,Physics
813,31,14,2026-01-23,3600,15,0.298,True,Algebra Quadratic Equations and Inequalities,Mathematics
3721,31,21,2026-01-23,2580,42,0.417,True,Statistics Measures of Central Tendency,Mathematics
1834,31,42,2026-01-26,2220,26,0.332,True,Matter States and Properties,Physics
214,31,57,2026-01-31,2340,42,0.278,True,Atomic Structure and Nuclear Physics,Physics
1094,31,53,2026-02-05,3000,33,0.371,True,Kinematics and Projectile Motion,Physics
368,31,30,2026-02-20,4200,18,0.378,True,Vectors and Transformations,Mathematics
2986,31,21,2026-02-23,2760,27,0.345,True,Statistics Measures of Central Tendency,Mathematics
624,32,19,2025-09-02,3300,30,0.129,True,Trigonometry Introduction to Ratios,Mathematics
1482,32,27,2025-09-09,4380,40,0.168,False,Trigonometry Advanced Applications,Mathematics
3937,32,36,2025-09-11,2340,0,0.139,True,Forces and Newtons Laws,Physics
1642,32,41,2025-09-13,1500,17,0.207,True,Matter States and Properties,Physics
2824,32,55,2025-09-21,3720,29,0.183,True,Electricity AC Circuits and Electronics,Physics
4364,32,6,2025-10-13,2580,29,0.189,True,Fractions Decimals and Percentages,Mathematics
3085,32,30,2025-10-14,2340,43,0.215,True,Vectors and Transformations,Mathematics
