interaction_id,student_id,material_id,timestamp,duration_seconds,score,mastery_level,completed,competency,subject
361,14,61,2025-12-28,1860,30,0.307,True,Functions and Graphs,Mathematics
266,15,99,2025-09-13,3240,29,0.259,True,Light and Sound,Physics
240,15,62,2025-09-14,600,52,0.286,True,Electricity and Magnetism,Physics
1008,15,31,2025-09-14,1620,46,0.585,True,Functions and Graphs,Mathematics
690,15,37,2025-09-19,1200,20,0.449,False,Algebra and Equations,Mathematics
166,15,49,2025-09-26,1380,41,0.345,True,Geometry and Measurement,Mathematics
842,15,86,2025-09-30,1500,76,0.619,True,Light and Sound,Physics
509,15,34,2025-10-03,1440,50,0.468,True,Functions and Graphs,Mathematics
106,15,22,2025-10-14,3420,29,0.331,False,Algebra and Equations,Mathematics
771,15,3,2025-10-22,2580,54,0.498,True,Functions and Graphs,Mathematics
1084,15,72,2025-10-28,2520,29,0.391,True,Geometry and Measurement,Mathematics
813,15,61,2025-10-29,2400,56,0.551,True,Functions and Graphs,Mathematics
628,15,42,2025-10-30,660,34,0.286,True,Numbers and Operations,Mathematics
823,15,90,2025-10-31,720,57,0.557,False,Light and Sound,Physics
657,15,25,2025-11-19,2100,26,0.308,True,Ratios and Proportions,Mathematics
1002,15,18,2025-11-19,2640,47,0.391,True,Ratios and Proportions,Mathematics
1,15,56,2025-11-24,1560,39,0.311,True,Functions and Graphs,Mathematics
400,15,90,2025-11-24,840,30,0.396,True,Light and Sound,Physics
276,15,14,2025-11-25,1800,33,0.313,True,Light and Sound,Physics
68,15,19,2025-12-01,2100,47,0.355,True,Functions and Graphs,Mathematics
787,15,86,2025-12-08,1680,58,0.489,False,Light and Sound,Physics
350,15,21,2025-12-09,3180,13,0.28,True,Matter and Heat,Physics
953,15,26,2025-12-14,1680,22,0.267,True,Scientific Investigation,Physics
373,15,41,2025-12-19,2880,8,0.229,True,Numbers and Operations,Mathematics
681,15,16,2025-12-21,4440,39,0.409,False,Forces and Energy,Physics
848,15,80,2025-12-29,1380,47,0.35,True,Electricity and Magnetism,Physics
469,15,16,2025-12-30,2820,34,0.346,True,Forces and Energy,Physics
665,16,92,2025-09-05,1860,24,0.388,True,Algebra and Equations,Mathematics
175,16,73,2025-09-10,1260,40,0.341,True,Scientific Investigation,Physics
658,16,15,2025-09-16,2460,35,0.382,False,Ratios and Proportions,Mathematics
791,16,33,2025-09-18,2880,54,0.498,True,Scientific Investigation,Physics
309,16,80,2025-09-21,1860,26,0.289,True,Electricity and Magnetism,Physics
425,16,35,2025-09-24,2100,46,0.384,True,Algebra and Equations,Mathematics
524,16,17,2025-09-24,2880,42,0.33,False,Functions and Graphs,Mathematics
855,16,21,2025-09-30,3120,44,0.31,True,Matter and Heat,Physics
27,16,19,2025-10-03,1560,21,0.277,True,Functions and Graphs,Mathematics
683,16,94,2025-10-04,3420,35,0.306,True,Matter and Heat,Physics
711,16,4,2025-10-09,1980,20,0.211,True,Geometry and Measurement,Mathematics
767,16,80,2025-10-14,1680,33,0.335,True,Electricity and Magnetism,Physics
1160,16,22,2025-10-17,3060,50,0.445,True,Algebra and Equations,Mathematics
371,16,4,2025-10-18,2340,42,0.207,True,Geometry and Measurement,Mathematics
1112,16,42,2025-10-25,780,33,0.317,True,Numbers and Operations,Mathematics
117,16,39,2025-10-26,3120,41,0.294,False,Scientific Investigation,Physics
124,16,57,2025-10-26,4260,37,0.317,True,Algebra and Equations,Mathematics
963,16,40,2025-10-31,3540,14,0.33,True,Electricity and Magnetism,Physics
412,16,88,2025-11-05,1680,24,0.351,False,Scientific Investigation,Physics
611,16,78,2025-11-13,2400,38,0.383,True,Scientific Investigation,Physics
393,16,62,2025-11-22,540,11,0.299,False,Electricity and Magnetism,Physics
406,16,46,2025-11-22,1080,14,0.29,True,Mechanics and Motion,Physics
893,16,2,2025-11-25,1860,45,0.311,True,Numbers and Operations,Mathematics
852,16,20,2025-11-26,3660,37,0.399,True,Algebra and Equations,Mathematics
163,16,30,2025-12-03,2460,51,0.342,True,Ratios and Proportions,Mathematics
290,16,3,2025-12-08,1800,32,0.274,True,Functions and Graphs,Mathematics
225,16,74,2025-12-09,2220,32,0.31,True,Statistics and Probability,Mathematics
233,16,9,2025-12-10,1200,6,0.221,True,Geometry and Measurement,Mathematics
378,16,3,2025-12-13,2580,34,0.342,True,Functions and Graphs,Mathematics
763,16,78,2025-12-13,1800,54,0.491,True,Scientific Investigation,Physics
817,16,9,2025-12-14,1020,26,0.193,True,Geometry and Measurement,Mathematics
1149,16,95,2025-12-17,2760,65,0.437,True,Ratios and Proportions,Mathematics
162,17,58,2025-09-05,2340,37,0.364,True,Electricity and Magnetism,Physics
582,17,96,2025-09-10,1080,32,0.345,False,Mechanics and Motion,Physics
734,17,49,2025-09-13,1260,32,0.297,True,Geometry and Measurement,Mathematics
316,17,96,2025-09-15,1320,27,0.282,True,Mechanics and Motion,Physics
1194,17,32,2025-09-19,2040,40,0.364,True,Mechanics and Motion,Physics
1195,17,26,2025-10-05,1680,32,0.366,True,Scientific Investigation,Physics
462,17,19,2025-10-07,1320,41,0.336,True,Functions and Graphs,Mathematics
742,17,17,2025-10-07,3420,39,0.428,True,Functions and Graphs,Mathematics
712,17,39,2025-10-09,3180,31,0.313,True,Scientific Investigation,Physics
527,17,98,2025-10-10,2520,8,0.268,True,Statistics and Probability,Mathematics
1010,17,98,2025-10-17,1740,28,0.303,True,Statistics and Probability,Mathematics
1118,17,40,2025-10-17,4200,52,0.462,True,Electricity and Magnetism,Physics
482,17,97,2025-10-24,4500,23,0.365,True,Functions and Graphs,Mathematics
137,17,30,2025-10-27,2880,16,0.299,True,Ratios and Proportions,Mathematics
956,17,98,2025-10-29,2040,38,0.276,False,Statistics and Probability,Mathematics
375,17,43,2025-10-30,780,46,0.383,True,Ratios and Proportions,Mathematics
989,17,44,2025-11-04,1740,63,0.523,True,Ratios and Proportions,Mathematics
835,17,44,2025-11-08,1680,33,0.441,True,Ratios and Proportions,Mathematics
355,17,97,2025-11-17,4260,22,0.291,True,Functions and Graphs,Mathematics
668,17,80,2025-11-17,1440,42,0.415,True,Electricity and Magnetism,Physics
431,17,78,2025-11-18,2640,16,0.205,False,Scientific Investigation,Physics
483,17,39,2025-11-25,3360,11,0.303,True,Scientific Investigation,Physics
1120,17,64,2025-11-25,2580,0,0.28,True,Algebra and Equations,Mathematics
686,17,30,2025-12-02,2760,39,0.4,True,Ratios and Proportions,Mathematics
708,17,28,2025-12-12,2220,25,0.262,True,Numbers and Operations,Mathematics
142,17,58,2025-12-19,1680,25,0.26,False,Electricity and Magnetism,Physics
624,17,9,2025-12-20,900,11,0.232,True,Geometry and Measurement,Mathematics
829,17,17,2025-12-21,2040,49,0.473,True,Functions and Graphs,Mathematics
682,18,20,2025-09-04,2640,15,0.22,True,Algebra and Equations,Mathematics
1151,18,16,2025-09-04,4380,36,0.294,True,Forces and Energy,Physics
1062,18,72,2025-09-20,3240,47,0.399,True,Geometry and Measurement,Mathematics
295,18,96,2025-09-24,1260,21,0.223,True,Mechanics and Motion,Physics
552,18,40,2025-09-24,2820,29,0.278,True,Electricity and Magnetism,Physics
644,18,38,2025-10-07,3540,39,0.363,True,Light and Sound,Physics
784,18,77,2025-10-10,3300,65,0.413,True,Numbers and Operations,Mathematics
383,18,51,2025-10-14,1080,18,0.269,True,Matter and Heat,Physics
484,18,45,2025-10-17,1560,44,0.295,True,Light and Sound,Physics
546,18,49,2025-10-18,1080,45,0.349,True,Geometry and Measurement,Mathematics
625,18,17,2025-10-22,2460,22,0.31,True,Functions and Graphs,Mathematics
679,18,91,2025-10-24,900,19,0.23,True,Mechanics and Motion,Physics
313,18,8,2025-10-27,840,39,0.377,True,Numbers and Operations,Mathematics
715,18,57,2025-11-01,2700,31,0.275,True,Algebra and Equations,Mathematics
1071,18,11,2025-11-08,2880,21,0.267,True,Ratios and Proportions,Mathematics
261,18,86,2025-11-10,1500,32,0.22,True,Light and Sound,Physics
685,18,58,2025-11-14,2580,33,0.291,False,Electricity and Magnetism,Physics
646,18,14,2025-11-26,1560,42,0.422,True,Light and Sound,Physics
157,18,21,2025-12-02,2520,28,0.218,True,Matter and Heat,Physics
1176,18,7,2025-12-10,1620,30,0.306,True,Ratios and Proportions,Mathematics
572,18,63,2025-12-11,3660,66,0.401,False,Geometry and Measurement,Mathematics
972,18,50,2025-12-23,1620,51,0.354,True,Algebra and Equations,Mathematics
25,19,44,2025-09-06,1500,30,0.258,True,Ratios and Proportions,Mathematics
369,19,14,2025-09-10,1980,23,0.228,True,Light and Sound,Physics
384,19,74,2025-09-11,1680,16,0.221,False,Statistics and Probability,Mathematics
197,19,92,2025-10-01,1080,24,0.281,True,Algebra and Equations,Mathematics
946,19,67,2025-10-07,2220,32,0.277,True,Ratios and Proportions,Mathematics
666,19,2,2025-10-13,1440,28,0.211,True,Numbers and Operations,Mathematics
1107,19,93,2025-10-22,1560,32,0.306,True,Ratios and Proportions,Mathematics
1109,19,69,2025-10-26,2520,21,0.223,True,Matter and Heat,Physics
325,19,31,2025-11-03,1200,47,0.254,True,Functions and Graphs,Mathematics
497,19,48,2025-11-09,2040,42,0.257,True,Algebra and Equations,Mathematics
1137,19,56,2025-11-28,1620,26,0.254,True,Functions and Graphs,Mathematics
794,19,33,2025-11-29,3840,31,0.28,True,Scientific Investigation,Physics
735,19,14,2025-12-01,1440,36,0.232,True,Light and Sound,Physics
746,19,81,2025-12-04,1140,27,0.281,True,Geometry and Measurement,Mathematics
987,19,85,2025-12-04,1380,26,0.261,True,Scientific Investigation,Physics
33,19,25,2025-12-07,3180,44,0.285,True,Ratios and Proportions,Mathematics
721,19,46,2025-12-08,660,36,0.233,False,Mechanics and Motion,Physics
332,20,86,2025-09-03,1920,40,0.2,True,Light and Sound,Physics
850,20,73,2025-09-09,1320,0,0.135,True,Scientific Investigation,Physics
457,20,26,2025-09-11,1380,3,0.115,True,Scientific Investigation,Physics
729,20,31,2025-09-18,1560,30,0.287,True,Functions and Graphs,Mathematics
538,20,61,2025-09-21,2700,38,0.324,True,Functions and Graphs,Mathematics
1126,20,44,2025-09-23,1320,6,0.144,True,Ratios and Proportions,Mathematics
1188,20,49,2025-10-06,1260,31,0.304,True,Geometry and Measurement,Mathematics
839,20,72,2025-10-09,3240,23,0.238,True,Geometry and Measurement,Mathematics
1173,20,45,2025-10-15,2220,26,0.245,True,Light and Sound,Physics
1095,20,42,2025-10-31,720,0,0.115,True,Numbers and Operations,Mathematics
327,20,23,2025-11-08,540,21,0.249,True,Mechanics and Motion,Physics
1066,20,72,2025-11-08,3120,51,0.254,True,Geometry and Measurement,Mathematics
756,20,59,2025-11-12,3720,27,0.296,True,Algebra and Equations,Mathematics
1178,20,5,2025-11-12,1860,23,0.218,True,Forces and Energy,Physics
890,20,7,2025-11-17,2460,10,0.117,True,Ratios and Proportions,Mathematics
444,20,80,2025-11-22,1140,24,0.189,True,Electricity and Magnetism,Physics
905,20,89,2025-11-23,1440,19,0.116,True,Numbers and Operations,Mathematics
564,20,60,2025-11-25,1920,37,0.325,False,Functions and Graphs,Mathematics
183,20,80,2025-11-26,1620,8,0.17,True,Electricity and Magnetism,Physics
678,20,76,2025-11-26,2160,13,0.254,True,Algebra and Equations,Mathematics
831,20,5,2025-11-27,1440,31,0.258,True,Forces and Energy,Physics
331,20,70,2025-12-04,2160,25,0.143,True,Algebra and Equations,Mathematics
926,20,75,2025-12-11,2520,14,0.198,True,Statistics and Probability,Mathematics
29,20,82,2025-12-17,2580,26,0.266,False,Functions and Graphs,Mathematics
932,20,64,2025-12-18,2520,22,0.391,True,Algebra and Equations,Mathematics
649,20,15,2025-12-22,2520,26,0.149,True,Ratios and Proportions,Mathematics
467,21,90,2025-09-03,840,18,0.334,False,Light and Sound,Physics
939,21,86,2025-09-08,1560,44,0.377,True,Light and Sound,Physics
1164,21,8,2025-09-14,900,52,0.467,False,Numbers and Operations,Mathematics
79,21,71,2025-10-05,2100,18,0.214,False,Light and Sound,Physics
623,21,28,2025-10-11,3000,48,0.327,False,Numbers and Operations,Mathematics
991,21,26,2025-10-26,2220,30,0.257,True,Scientific Investigation,Physics
687,21,51,2025-11-01,1080,17,0.115,True,Matter and Heat,Physics
923,21,77,2025-11-02,3720,43,0.439,True,Numbers and Operations,Mathematics
727,21,34,2025-11-08,960,28,0.181,True,Functions and Graphs,Mathematics
887,21,61,2025-11-08,3180,42,0.265,True,Functions and Graphs,Mathematics
423,21,41,2025-11-19,2340,21,0.206,False,Numbers and Operations,Mathematics
60,21,68,2025-11-20,3660,0,0.108,True,Matter and Heat,Physics
260,21,46,2025-11-23,720,8,0.098,False,Mechanics and Motion,Physics
479,21,40,2025-12-01,2520,4,0.224,True,Electricity and Magnetism,Physics
840,21,48,2025-12-02,2100,11,0.137,True,Algebra and Equations,Mathematics
1096,21,26,2025-12-02,1740,4,0.317,True,Scientific Investigation,Physics
493,21,86,2025-12-03,1920,39,0.345,True,Light and Sound,Physics
435,21,86,2025-12-10,2100,50,0.282,False,Light and Sound,Physics
505,21,2,2025-12-11,1320,33,0.253,True,Numbers and Operations,Mathematics
153,21,94,2025-12-12,4380,13,0.128,True,Matter and Heat,Physics
910,21,47,2025-12-17,600,24,0.204,True,Ratios and Proportions,Mathematics
693,22,83,2025-09-03,2040,20,0.221,True,Light and Sound,Physics
853,22,7,2025-09-07,2100,52,0.462,False,Ratios and Proportions,Mathematics
908,22,45,2025-09-13,1980,34,0.342,True,Light and Sound,Physics
259,22,74,2025-09-15,1920,38,0.316,False,Statistics and Probability,Mathematics
977,22,35,2025-09-23,2100,24,0.257,True,Algebra and Equations,Mathematics
776,22,68,2025-10-02,3600,32,0.311,True,Matter and Heat,Physics
978,22,28,2025-10-11,2580,38,0.276,False,Numbers and Operations,Mathematics
394,22,91,2025-10-13,960,34,0.382,True,Mechanics and Motion,Physics
366,22,46,2025-10-27,720,32,0.34,True,Mechanics and Motion,Physics
1085,22,64,2025-10-30,2400,29,0.29,True,Algebra and Equations,Mathematics
1082,22,81,2025-11-06,1140,49,0.433,True,Geometry and Measurement,Mathematics
793,22,63,2025-11-17,2280,35,0.257,False,Geometry and Measurement,Mathematics
460,22,73,2025-11-23,1200,32,0.209,False,Scientific Investigation,Physics
1000,22,60,2025-11-27,1980,26,0.259,True,Functions and Graphs,Mathematics
782,22,40,2025-11-28,3840,16,0.29,True,Electricity and Magnetism,Physics
1063,22,30,2025-12-11,2700,50,0.542,False,Ratios and Proportions,Mathematics
634,22,47,2025-12-14,900,40,0.373,False,Ratios and Proportions,Mathematics
968,22,13,2025-12-19,2580,36,0.329,True,Geometry and Measurement,Mathematics
119,22,23,2025-12-21,540,19,0.251,True,Mechanics and Motion,Physics
134,22,15,2025-12-25,2700,21,0.306,True,Ratios and Proportions,Mathematics
959,23,99,2025-09-11,3720,26,0.243,False,Light and Sound,Physics
67,23,46,2025-09-20,840,5,0.212,True,Mechanics and Motion,Physics
441,23,88,2025-09-21,2460,19,0.213,True,Scientific Investigation,Physics
1061,23,100,2025-10-01,3360,0,0.235,True,Light and Sound,Physics
396,23,93,2025-10-03,1200,25,0.229,True,Ratios and Proportions,Mathematics
722,23,66,2025-10-08,1860,47,0.317,True,Numbers and Operations,Mathematics
1089,23,84,2025-10-08,4020,36,0.324,True,Statistics and Probability,Mathematics
860,23,68,2025-10-11,3720,31,0.279,True,Matter and Heat,Physics
391,23,4,2025-10-14,2100,30,0.2,True,Geometry and Measurement,Mathematics
621,23,74,2025-10-14,2040,22,0.248,True,Statistics and Probability,Mathematics
1168,23,44,2025-10-15,1560,38,0.295,True,Ratios and Proportions,Mathematics
570,23,63,2025-10-17,2460,5,0.186,True,Geometry and Measurement,Mathematics
110,23,60,2025-10-19,1680,21,0.215,False,Functions and Graphs,Mathematics
760,23,63,2025-11-03,3180,4,0.227,True,Geometry and Measurement,Mathematics
498,23,18,2025-11-22,2160,39,0.23,True,Ratios and Proportions,Mathematics
783,23,50,2025-11-25,1740,25,0.228,True,Algebra and Equations,Mathematics
899,23,69,2025-12-06,2580,50,0.384,True,Matter and Heat,Physics
1078,23,93,2025-12-06,1500,24,0.223,True,Ratios and Proportions,Mathematics
1159,23,100,2025-12-09,2880,26,0.259,True,Light and Sound,Physics
181,24,7,2025-09-02,1500,16,0.234,False,Ratios and Proportions,Mathematics
535,24,23,2025-09-10,600,13,0.203,False,Mechanics and Motion,Physics
640,24,86,2025-09-12,2160,16,0.261,True,Light and Sound,Physics
417,24,4,2025-09-20,2280,34,0.208,False,Geometry and Measurement,Mathematics
326,24,19,2025-09-23,1740,10,0.192,False,Functions and Graphs,Mathematics
906,24,45,2025-10-04,1980,37,0.307,True,Light and Sound,Physics
550,24,95,2025-10-06,2700,19,0.209,True,Ratios and Proportions,Mathematics
405,24,12,2025-10-10,1680,16,0.173,False,Forces and Energy,Physics
583,24,63,2025-10-11,3600,29,0.24,True,Geometry and Measurement,Mathematics
86,24,98,2025-10-19,3180,52,0.213,False,Statistics and Probability,Mathematics
1018,24,61,2025-10-20,1980,0,0.177,True,Functions and Graphs,Mathematics
824,24,52,2025-10-23,1140,19,0.243,True,Mechanics and Motion,Physics
1019,24,87,2025-10-23,540,54,0.374,True,Light and Sound,Physics
140,24,99,2025-10-29,2220,20,0.168,False,Light and Sound,Physics
1106,24,16,2025-10-30,4020,4,0.139,True,Forces and Energy,Physics
1146,24,94,2025-11-11,3000,11,0.242,True,Matter and Heat,Physics
281,24,54,2025-11-16,3420,14,0.222,False,Ratios and Proportions,Mathematics
663,24,93,2025-11-17,1380,28,0.27,True,Ratios and Proportions,Mathematics
1123,24,95,2025-11-18,2760,42,0.4,True,Ratios and Proportions,Mathematics
1174,24,15,2025-11-18,1980,47,0.372,False,Ratios and Proportions,Mathematics
155,24,6,2025-11-21,2100,30,0.185,True,Ratios and Proportions,Mathematics
95,24,53,2025-11-23,480,1,0.183,False,Ratios and Proportions,Mathematics
109,24,69,2025-11-26,2820,14,0.217,True,Matter and Heat,Physics
158,24,45,2025-11-27,2160,34,0.2,False,Light and Sound,Physics
785,24,25,2025-11-27,3180,29,0.309,True,Ratios and Proportions,Mathematics
1070,24,63,2025-11-29,2700,28,0.24,False,Geometry and Measurement,Mathematics
801,24,34,2025-11-30,1080,13,0.215,True,Functions and Graphs,Mathematics
409,24,28,2025-12-04,2040,32,0.169,False,Numbers and Operations,Mathematics
12,24,58,2025-12-12,2640,9,0.212,True,Electricity and Magnetism,Physics
1115,24,23,2025-12-13,960,27,0.268,False,Mechanics and Motion,Physics
289,24,87,2025-12-18,600,6,0.202,False,Light and Sound,Physics
1102,24,34,2025-12-29,960,33,0.206,False,Functions and Graphs,Mathematics
44,24,56,2025-12-30,2220,11,0.175,True,Functions and Graphs,Mathematics
319,25,86,2025-09-06,1740,12,0.247,True,Light and Sound,Physics
455,25,54,2025-09-07,3060,31,0.335,True,Ratios and Proportions,Mathematics
114,25,15,2025-09-09,1800,38,0.323,True,Ratios and Proportions,Mathematics
1016,25,78,2025-09-12,2760,33,0.372,True,Scientific Investigation,Physics
1169,25,83,2025-09-12,2520,40,0.29,False,Light and Sound,Physics
627,25,26,2025-09-14,1620,31,0.327,True,Scientific Investigation,Physics
10,25,46,2025-10-04,840,16,0.324,True,Mechanics and Motion,Physics
654,25,16,2025-10-07,4080,14,0.3,True,Forces and Energy,Physics
338,25,46,2025-10-12,960,27,0.358,True,Mechanics and Motion,Physics
1038,25,47,2025-10-26,780,19,0.348,True,Ratios and Proportions,Mathematics
365,25,68,2025-10-27,2400,13,0.271,True,Matter and Heat,Physics
1105,25,98,2025-11-11,2280,15,0.317,True,Statistics and Probability,Mathematics
1031,25,96,2025-11-20,1440,40,0.429,True,Mechanics and Motion,Physics
601,25,76,2025-11-22,2400,21,0.277,True,Algebra and Equations,Mathematics
69,25,86,2025-11-30,1680,32,0.241,True,Light and Sound,Physics
723,25,26,2025-12-01,1920,36,0.379,True,Scientific Investigation,Physics
486,25,58,2025-12-10,1920,24,0.299,True,Electricity and Magnetism,Physics
751,25,46,2025-12-17,960,43,0.372,False,Mechanics and Motion,Physics
732,25,60,2025-12-25,1800,4,0.259,True,Functions and Graphs,Mathematics
1091,25,87,2025-12-30,780,21,0.269,True,Light and Sound,Physics
491,26,48,2025-09-03,2100,0,0.172,True,Algebra and Equations,Mathematics
32,26,7,2025-10-05,2400,19,0.18,False,Ratios and Proportions,Mathematics
1094,26,96,2025-11-06,1800,20,0.185,False,Mechanics and Motion,Physics
841,26,67,2025-11-08,1860,29,0.222,True,Ratios and Proportions,Mathematics
1006,26,40,2025-11-21,2400,25,0.2,False,Electricity and Magnetism,Physics
739,26,20,2025-11-23,2940,35,0.236,True,Algebra and Equations,Mathematics
940,26,99,2025-11-25,3300,6,0.215,True,Light and Sound,Physics
296,26,3,2025-12-07,2760,13,0.178,True,Functions and Graphs,Mathematics
90,26,49,2025-12-09,1200,13,0.208,True,Geometry and Measurement,Mathematics
1079,26,45,2025-12-11,1260,19,0.221,True,Light and Sound,Physics
933,26,78,2025-12-14,1680,24,0.255,True,Scientific Investigation,Physics
836,27,66,2025-09-17,2220,32,0.253,True,Numbers and Operations,Mathematics
354,27,98,2025-10-03,2400,44,0.416,True,Statistics and Probability,Mathematics
1153,27,95,2025-10-06,2520,13,0.131,True,Ratios and Proportions,Mathematics
701,27,87,2025-10-12,720,0,0.172,True,Light and Sound,Physics
168,27,77,2025-10-17,3900,12,0.233,False,Numbers and Operations,Mathematics
255,27,75,2025-10-19,2520,23,0.316,True,Statistics and Probability,Mathematics
1007,27,42,2025-10-20,660,24,0.237,True,Numbers and Operations,Mathematics
403,27,47,2025-10-21,600,11,0.192,True,Ratios and Proportions,Mathematics
13,27,84,2025-10-25,2520,19,0.253,False,Statistics and Probability,Mathematics
370,27,91,2025-10-28,1020,37,0.309,True,Mechanics and Motion,Physics
585,27,57,2025-11-06,3780,42,0.369,True,Algebra and Equations,Mathematics
136,27,60,2025-11-09,1680,14,0.228,True,Functions and Graphs,Mathematics
606,27,97,2025-11-12,2940,30,0.251,False,Functions and Graphs,Mathematics
745,27,71,2025-11-13,1860,26,0.242,True,Light and Sound,Physics
599,27,69,2025-11-20,3120,15,0.245,True,Matter and Heat,Physics
730,27,90,2025-12-04,1020,18,0.23,True,Light and Sound,Physics
898,27,53,2025-12-04,420,17,0.188,True,Ratios and Proportions,Mathematics
680,27,49,2025-12-11,1800,21,0.275,True,Geometry and Measurement,Mathematics
172,27,85,2025-12-13,1200,38,0.292,False,Scientific Investigation,Physics
382,27,20,2025-12-13,3120,36,0.322,True,Algebra and Equations,Mathematics
799,27,94,2025-12-21,4380,32,0.334,True,Matter and Heat,Physics
226,27,91,2025-12-25,960,36,0.204,True,Mechanics and Motion,Physics
590,27,74,2025-12-26,2580,42,0.46,True,Statistics and Probability,Mathematics
895,27,14,2025-12-26,1920,26,0.295,True,Light and Sound,Physics
104,28,69,2025-09-20,3420,9,0.156,True,Matter and Heat,Physics
900,28,30,2025-10-02,2400,0,0.178,True,Ratios and Proportions,Mathematics
986,28,100,2025-10-13,2460,13,0.1,True,Light and Sound,Physics
955,28,46,2025-10-18,900,16,0.175,True,Mechanics and Motion,Physics
1196,28,49,2025-10-19,1680,39,0.269,True,Geometry and Measurement,Mathematics
22,28,30,2025-10-22,1860,27,0.22,True,Ratios and Proportions,Mathematics
349,28,90,2025-11-05,960,29,0.144,True,Light and Sound,Physics
807,28,22,2025-11-06,2220,31,0.248,True,Algebra and Equations,Mathematics
167,28,8,2025-11-09,780,24,0.116,True,Numbers and Operations,Mathematics
576,28,37,2025-11-10,1140,13,0.172,True,Algebra and Equations,Mathematics
728,28,93,2025-11-11,1200,23,0.173,True,Ratios and Proportions,Mathematics
1040,28,4,2025-11-16,2580,26,0.23,True,Geometry and Measurement,Mathematics
190,28,15,2025-11-18,2160,2,0.189,True,Ratios and Proportions,Mathematics
952,28,7,2025-11-19,1920,4,0.169,True,Ratios and Proportions,Mathematics
1142,28,46,2025-11-19,960,26,0.219,True,Mechanics and Motion,Physics
612,28,25,2025-11-21,3060,10,0.134,True,Ratios and Proportions,Mathematics
1077,28,77,2025-11-26,2220,16,0.137,False,Numbers and Operations,Mathematics
7,28,100,2025-11-30,3540,10,0.157,True,Light and Sound,Physics
356,28,41,2025-12-07,2580,10,0.192,True,Numbers and Operations,Mathematics
171,28,52,2025-12-15,1920,19,0.168,True,Mechanics and Motion,Physics
1138,28,50,2025-12-29,960,23,0.227,False,Algebra and Equations,Mathematics
1030,28,39,2025-12-30,3060,11,0.19,True,Scientific Investigation,Physics
1015,29,47,2025-09-12,960,56,0.457,True,Ratios and Proportions,Mathematics
174,29,84,2025-09-15,2820,38,0.256,True,Statistics and Probability,Mathematics
669,29,70,2025-09-18,2160,26,0.185,True,Algebra and Equations,Mathematics
927,29,31,2025-09-18,1200,25,0.272,True,Functions and Graphs,Mathematics
1081,29,97,2025-09-29,4260,34,0.281,True,Functions and Graphs,Mathematics
639,29,86,2025-10-10,1260,48,0.293,True,Light and Sound,Physics
918,29,83,2025-10-13,1560,15,0.263,True,Light and Sound,Physics
389,29,41,2025-10-18,2520,34,0.293,True,Numbers and Operations,Mathematics
335,29,32,2025-10-22,1380,33,0.367,True,Mechanics and Motion,Physics
617,29,95,2025-10-22,2460,48,0.348,True,Ratios and Proportions,Mathematics
516,29,32,2025-10-27,1620,34,0.379,True,Mechanics and Motion,Physics
695,29,95,2025-11-28,2460,41,0.419,True,Ratios and Proportions,Mathematics
408,29,99,2025-11-29,2400,17,0.283,True,Light and Sound,Physics
386,29,66,2025-11-30,1320,32,0.27,True,Numbers and Operations,Mathematics
351,29,30,2025-12-03,1800,35,0.245,True,Ratios and Proportions,Mathematics
828,29,65,2025-12-24,3420,26,0.275,True,Functions and Graphs,Mathematics
559,30,18,2025-09-18,2400,20,0.257,True,Ratios and Proportions,Mathematics
539,30,83,2025-09-19,1800,29,0.185,False,Light and Sound,Physics
83,30,19,2025-09-20,1740,33,0.247,True,Functions and Graphs,Mathematics
122,30,91,2025-10-12,840,45,0.276,True,Mechanics and Motion,Physics
962,30,67,2025-10-19,1680,48,0.337,True,Ratios and Proportions,Mathematics
1036,30,25,2025-10-19,2340,10,0.316,True,Ratios and Proportions,Mathematics
390,30,40,2025-10-20,3780,17,0.251,False,Electricity and Magnetism,Physics
380,30,37,2025-10-31,1200,37,0.235,True,Algebra and Equations,Mathematics
558,30,46,2025-11-02,660,3,0.157,True,Mechanics and Motion,Physics
96,30,79,2025-11-03,1260,21,0.211,False,Statistics and Probability,Mathematics
130,30,41,2025-11-03,2040,32,0.24,True,Numbers and Operations,Mathematics
943,30,60,2025-11-08,1200,33,0.29,True,Functions and Graphs,Mathematics
138,30,46,2025-11-15,960,7,0.231,False,Mechanics and Motion,Physics
253,30,95,2025-11-19,3540,37,0.321,True,Ratios and Proportions,Mathematics
395,30,18,2025-11-26,2520,16,0.265,True,Ratios and Proportions,Mathematics
736,30,7,2025-11-27,1740,3,0.339,True,Ratios and Proportions,Mathematics
1042,30,34,2025-11-28,1560,60,0.383,True,Functions and Graphs,Mathematics
88,30,3,2025-11-29,2160,15,0.24,True,Functions and Graphs,Mathematics
500,30,80,2025-11-29,1920,16,0.322,True,Electricity and Magnetism,Physics
1055,30,85,2025-11-30,1620,25,0.277,True,Scientific Investigation,Physics
508,30,80,2025-12-14,1200,33,0.287,True,Electricity and Magnetism,Physics
981,30,30,2025-12-15,2040,37,0.363,True,Ratios and Proportions,Mathematics
1183,30,73,2025-12-19,1320,36,0.348,True,Scientific Investigation,Physics
531,30,34,2025-12-21,1080,29,0.225,True,Functions and Graphs,Mathematics
410,30,75,2025-12-26,3720,35,0.261,False,Statistics and Probability,Mathematics
1009,30,77,2025-12-30,2220,24,0.284,True,Numbers and Operations,Mathematics
